Date,Close
2013-09-30 00:00:00-04:00,17.02678680419922
2013-10-31 00:00:00-04:00,18.667856216430664
2013-11-30 00:00:00-05:00,19.859643936157227
2013-12-31 00:00:00-05:00,20.036428451538086
2014-01-31 00:00:00-05:00,17.878570556640625
2014-02-28 00:00:00-05:00,18.794286727905273
2014-03-31 00:00:00-04:00,19.169286727905273
2014-04-30 00:00:00-04:00,21.074642181396484
2014-05-31 00:00:00-04:00,22.60714340209961
2014-06-30 00:00:00-04:00,23.232500076293945
2014-07-31 00:00:00-04:00,23.899999618530273
2014-08-31 00:00:00-04:00,25.625
2014-09-30 00:00:00-04:00,25.1875
2014-10-31 00:00:00-04:00,27.0
2014-11-30 00:00:00-05:00,29.732500076293945
2014-12-31 00:00:00-05:00,27.594999313354492
2015-01-31 00:00:00-05:00,29.290000915527344
2015-02-28 00:00:00-05:00,32.1150016784668
2015-03-31 00:00:00-04:00,31.107500076293945
2015-04-30 00:00:00-04:00,31.287500381469727
2015-05-31 00:00:00-04:00,32.56999969482422
2015-06-30 00:00:00-04:00,31.357500076293945
2015-07-31 00:00:00-04:00,30.325000762939453
2015-08-31 00:00:00-04:00,28.190000534057617
2015-09-30 00:00:00-04:00,27.575000762939453
2015-10-31 00:00:00-04:00,29.875
2015-11-30 00:00:00-05:00,29.575000762939453
2015-12-31 00:00:00-05:00,26.315000534057617
2016-01-31 00:00:00-05:00,24.334999084472656
2016-02-29 00:00:00-05:00,24.172500610351562
2016-03-31 00:00:00-04:00,27.247499465942383
2016-04-30 00:00:00-04:00,23.434999465942383
2016-05-31 00:00:00-04:00,24.96500015258789
2016-06-30 00:00:00-04:00,23.899999618530273
2016-07-31 00:00:00-04:00,26.052499771118164
2016-08-31 00:00:00-04:00,26.524999618530273
2016-09-30 00:00:00-04:00,28.262500762939453
2016-10-31 00:00:00-04:00,28.385000228881836
2016-11-30 00:00:00-05:00,27.6299991607666
2016-12-31 00:00:00-05:00,28.954999923706055
2017-01-31 00:00:00-05:00,30.337499618530273
2017-02-28 00:00:00-05:00,34.247501373291016
2017-03-31 00:00:00-04:00,35.915000915527344
2017-04-30 00:00:00-04:00,35.912498474121094
2017-05-31 00:00:00-04:00,38.189998626708984
2017-06-30 00:00:00-04:00,36.005001068115234
2017-07-31 00:00:00-04:00,37.182498931884766
2017-08-31 00:00:00-04:00,41.0
2017-09-30 00:00:00-04:00,38.529998779296875
2017-10-31 00:00:00-04:00,42.2599983215332
2017-11-30 00:00:00-05:00,42.962501525878906
2017-12-31 00:00:00-05:00,42.307498931884766
2018-01-31 00:00:00-05:00,41.85749816894531
2018-02-28 00:00:00-05:00,44.529998779296875
2018-03-31 00:00:00-04:00,41.94499969482422
2018-04-30 00:00:00-04:00,41.314998626708984
2018-05-31 00:00:00-04:00,46.717498779296875
2018-06-30 00:00:00-04:00,46.27750015258789
2018-07-31 00:00:00-04:00,47.5724983215332
2018-08-31 00:00:00-04:00,56.907501220703125
2018-09-30 00:00:00-04:00,56.435001373291016
2018-10-31 00:00:00-04:00,54.71500015258789
2018-11-30 00:00:00-05:00,44.64500045776367
2018-12-31 00:00:00-05:00,39.435001373291016
2019-01-31 00:00:00-05:00,41.61000061035156
2019-02-28 00:00:00-05:00,43.287498474121094
2019-03-31 00:00:00-04:00,47.48749923706055
2019-04-30 00:00:00-04:00,50.16749954223633
2019-05-31 00:00:00-04:00,43.76750183105469
2019-06-30 00:00:00-04:00,49.47999954223633
2019-07-31 00:00:00-04:00,53.2599983215332
2019-08-31 00:00:00-04:00,52.185001373291016
2019-09-30 00:00:00-04:00,55.99250030517578
2019-10-31 00:00:00-04:00,62.189998626708984
2019-11-30 00:00:00-05:00,66.8125
2019-12-31 00:00:00-05:00,73.4124984741211
2020-01-31 00:00:00-05:00,77.37750244140625
2020-02-29 00:00:00-05:00,68.33999633789062
2020-03-31 00:00:00-04:00,63.5724983215332
2020-04-30 00:00:00-04:00,73.44999694824219
2020-05-31 00:00:00-04:00,79.48500061035156
2020-06-30 00:00:00-04:00,91.19999694824219
2020-07-31 00:00:00-04:00,106.26000213623047
2020-08-31 00:00:00-04:00,129.0399932861328
2020-09-30 00:00:00-04:00,115.80999755859375
2020-10-31 00:00:00-04:00,108.86000061035156
2020-11-30 00:00:00-05:00,119.05000305175781
2020-12-31 00:00:00-05:00,132.69000244140625
2021-01-31 00:00:00-05:00,131.9600067138672
2021-02-28 00:00:00-05:00,121.26000213623047
2021-03-31 00:00:00-04:00,122.1500015258789
2021-04-30 00:00:00-04:00,131.4600067138672
2021-05-31 00:00:00-04:00,124.61000061035156
2021-06-30 00:00:00-04:00,136.9600067138672
2021-07-31 00:00:00-04:00,145.86000061035156
2021-08-31 00:00:00-04:00,151.8300018310547
2021-09-30 00:00:00-04:00,141.5
2021-10-31 00:00:00-04:00,149.8000030517578
2021-11-30 00:00:00-05:00,165.3000030517578
2021-12-31 00:00:00-05:00,177.57000732421875
2022-01-31 00:00:00-05:00,174.77999877929688
2022-02-28 00:00:00-05:00,165.1199951171875
2022-03-31 00:00:00-04:00,174.61000061035156
2022-04-30 00:00:00-04:00,157.64999389648438
2022-05-31 00:00:00-04:00,148.83999633789062
2022-06-30 00:00:00-04:00,136.72000122070312
2022-07-31 00:00:00-04:00,162.50999450683594
2022-08-31 00:00:00-04:00,157.22000122070312
2022-09-30 00:00:00-04:00,138.1999969482422
2022-10-31 00:00:00-04:00,153.33999633789062
2022-11-30 00:00:00-05:00,148.02999877929688
2022-12-31 00:00:00-05:00,129.92999267578125
2023-01-31 00:00:00-05:00,144.2899932861328
2023-02-28 00:00:00-05:00,147.41000366210938
2023-03-31 00:00:00-04:00,164.89999389648438
2023-04-30 00:00:00-04:00,169.67999267578125
2023-05-31 00:00:00-04:00,177.25
2023-06-30 00:00:00-04:00,193.97000122070312
2023-07-31 00:00:00-04:00,196.4499969482422
2023-08-31 00:00:00-04:00,187.8699951171875
2023-09-30 00:00:00-04:00,171.2100067138672
2023-10-31 00:00:00-04:00,170.77000427246094
2023-11-30 00:00:00-05:00,189.9499969482422
2023-12-31 00:00:00-05:00,192.52999877929688
2024-01-31 00:00:00-05:00,184.39999389648438
2024-02-29 00:00:00-05:00,180.75
2024-03-31 00:00:00-04:00,171.47999572753906
2024-04-30 00:00:00-04:00,170.3300018310547
2024-05-31 00:00:00-04:00,192.25
2024-06-30 00:00:00-04:00,210.6199951171875
2024-07-31 00:00:00-04:00,222.0800018310547
2024-08-31 00:00:00-04:00,229.0
2024-09-30 00:00:00-04:00,233.0
2024-10-31 00:00:00-04:00,225.91000366210938
2024-11-30 00:00:00-05:00,237.3300018310547
2024-12-31 00:00:00-05:00,250.4199981689453
2025-01-31 00:00:00-05:00,236.0
2025-02-28 00:00:00-05:00,241.83999633789062
2025-03-31 00:00:00-04:00,222.1300048828125
2025-04-30 00:00:00-04:00,212.5
2025-05-31 00:00:00-04:00,200.85000610351562
2025-06-30 00:00:00-04:00,205.1699981689453
2025-07-31 00:00:00-04:00,207.57000732421875
2025-08-31 00:00:00-04:00,227.16000366210938
